epoch,variant,train_huber_mean,train_huber_min,train_huber_max,val_mae,val_mse,val_pearson,val_spearman,val_top_risk_auroc,val_top_risk_auprc,best_val_mae,improved_by_val_mae,epochs_without_improvement,learning_rate
11,A4_image_only,0.006125025244336283,0.0009167463285848498,0.08320601284503937,0.0855163718228764,0.02857357326144024,0.9699189061689493,0.9449275794935106,0.9818512541467443,0.8427729023503021,0.0855163718228764,True,0,0.0001
12,A4_image_only,0.006102068523356697,0.0009687418350949883,0.07889236509799957,0.08905974677083449,0.030274605964619155,0.9695989770753349,0.9457629325584187,0.9816435748939337,0.8308030544939582,0.0855163718228764,False,1,0.0001
13,A4_image_only,0.006083464947128435,0.000832455581985414,0.08227494359016418,0.08398673181366666,0.02743144050105667,0.9707876472581577,0.9441263089065095,0.9818110596922582,0.8394513072592974,0.08398673181366666,True,0,0.0001
14,A4_image_only,0.006015022687809571,0.0007573526818305254,0.07617609202861786,0.09164563972093362,0.03132490391124522,0.9693524083063987,0.9513029518517487,0.9818201019846955,0.8370538684445232,0.08398673181366666,False,1,0.0001
15,A4_image_only,0.0059867260749356934,0.0007761705201119184,0.07699959725141525,0.08627838424493144,0.02819899971488942,0.9707120106350684,0.9411255454790114,0.9819617239146035,0.8380904063007892,0.08398673181366666,False,2,0.0001
16,A4_image_only,0.0060106000313601025,0.0009125242359004915,0.06010495871305466,0.08516354314195118,0.02673539880046487,0.9719028994075147,0.9515035378021935,0.9825551496635353,0.84450840517083,0.08398673181366666,False,3,0.0001
17,A4_image_only,0.005963272230260273,0.0008360978681594133,0.06946304440498352,0.08301353238539975,0.02731759297210778,0.9713397058805165,0.9335974666727215,0.9824544672294594,0.8432117919281494,0.08301353238539975,True,0,0.0001
18,A4_image_only,0.00594628798975361,0.0009260257938876748,0.08415042608976364,0.08310279244155673,0.027017851991705595,0.9717174960274431,0.9419622193650554,0.9822740899361906,0.84159851148797,0.08301353238539975,False,1,0.0001
19,A4_image_only,0.005917194258855206,0.0010487338295206428,0.06148621812462807,0.09339233179623123,0.03004537054448828,0.9693784466902011,0.9565010452811591,0.9818167705322581,0.8398586626845677,0.08301353238539975,False,2,0.0001
20,A4_image_only,0.005899574850404162,0.000765080563724041,0.051581189036369324,0.08279082830377109,0.026425238759294388,0.9721701511357915,0.9527364224419688,0.982376139384857,0.8411519330296264,0.08301353238539975,False,3,0.0001
21,A4_image_only,0.005864095244958827,0.0008967818575911224,0.06365025043487549,0.08950994273273857,0.028656341275342608,0.9715768338080787,0.9583294654047204,0.9826023107655015,0.8424192279685623,0.08301353238539975,False,4,0.0001
22,A4_image_only,0.005881799695404614,0.0008561629801988602,0.04803609102964401,0.0849690407406765,0.027717017880828032,0.9717428936309384,0.9563107369749898,0.9825349652124358,0.8429122087326573,0.08301353238539975,False,5,0.0001
23,A4_image_only,0.005846844445716964,0.0009929003426805139,0.040150053799152374,0.09038617560606878,0.02843776819350323,0.9710884822140933,0.9436624598921816,0.9825524673347286,0.8462529455650339,0.08301353238539975,False,6,0.0001
24,A4_image_only,0.005812396027850641,0.00077556207543239,0.05043771490454674,0.0818677093626011,0.02636304408424007,0.9721333027064758,0.948492559382794,0.9825575505545159,0.8450990809794038,0.0818677093626011,True,0,0.0001
25,A4_image_only,0.005793347887637905,0.0008142399601638317,0.03910289332270622,0.08416119058630218,0.027125611177668662,0.971243694439211,0.955165259581467,0.9825544632157637,0.8455039000521336,0.0818677093626011,False,1,0.0001
26,A4_image_only,0.005806895333625446,0.0008122544968500733,0.0400305911898613,0.08524327789339071,0.027706155492047257,0.9717108060402773,0.9478476399672728,0.9826858500035871,0.8463902829699002,0.0818677093626011,False,2,0.0001
27,A4_image_only,0.005783369371063166,0.0009415958193130791,0.04400051385164261,0.08189569267287446,0.02689564048488188,0.9716371710147375,0.9533192397619509,0.982393550152963,0.8422410365336999,0.0818677093626011,False,3,0.0001
