sample_id,volume_id,slice_idx,mae,mse,pearson,split
file_brain_AXT2_208_2080630_slice000,file_brain_AXT2_208_2080630,0,0.1036425530910492,0.04059730842709541,0.964953510411417,train
file_brain_AXT2_210_6001546_slice001,file_brain_AXT2_210_6001546,1,0.07718122005462646,0.02604033797979355,0.9724086056592711,train
file_brain_AXT2_210_6001747_slice015,file_brain_AXT2_210_6001747,15,0.11910489201545715,0.02860984019935131,0.9685752482833264,train
file_brain_AXT2_203_2030092_slice006,file_brain_AXT2_203_2030092,6,0.09499391913414001,0.03963923826813698,0.9557556481461387,train
file_brain_AXT2_207_2070562_slice014,file_brain_AXT2_207_2070562,14,0.08921044319868088,0.01587451994419098,0.9911983378729252,train
file_brain_AXT2_200_2000488_slice013,file_brain_AXT2_200_2000488,13,0.09139518439769745,0.018827619031071663,0.9804513823647554,train
file_brain_AXT2_200_6002594_slice014,file_brain_AXT2_200_6002594,14,0.06999530643224716,0.01976521871984005,0.9673523380393144,train
file_brain_AXT2_208_2080722_slice001,file_brain_AXT2_208_2080722,1,0.07017136365175247,0.021390194073319435,0.9794615262563179,train
file_brain_AXT2_202_2020500_slice007,file_brain_AXT2_202_2020500,7,0.11576762795448303,0.02516229823231697,0.9862831917752453,train
file_brain_AXT2_201_2010338_slice006,file_brain_AXT2_201_2010338,6,0.08136807382106781,0.03240126743912697,0.9645662104743318,train
file_brain_AXT2_208_2080722_slice003,file_brain_AXT2_208_2080722,3,0.07521774619817734,0.02479194849729538,0.9834487521833741,train
file_brain_AXT2_208_2080192_slice010,file_brain_AXT2_208_2080192,10,0.0633535087108612,0.018452396616339684,0.9740560679536961,train
file_brain_AXT2_210_6001711_slice013,file_brain_AXT2_210_6001711,13,0.05796591937541962,0.017966020852327347,0.9790188533101344,train
file_brain_AXT2_201_2010588_slice001,file_brain_AXT2_201_2010588,1,0.09143287688493729,0.035842034965753555,0.9663971049714185,train
file_brain_AXT2_200_2000290_slice012,file_brain_AXT2_200_2000290,12,0.02595280297100544,0.005420916248112917,0.9871443972099245,train
file_brain_AXT2_207_2070100_slice015,file_brain_AXT2_207_2070100,15,0.10903926193714142,0.019659126177430153,0.979699727556285,train
file_brain_AXT2_200_6002308_slice005,file_brain_AXT2_200_6002308,5,0.08404888212680817,0.03089105896651745,0.9701178972225304,train
file_brain_AXT2_201_2010455_slice011,file_brain_AXT2_201_2010455,11,0.05244555324316025,0.015203502960503101,0.9756714837719231,train
file_brain_AXT2_205_2050062_slice005,file_brain_AXT2_205_2050062,5,0.08747266978025436,0.03385375440120697,0.9675535492329904,train
file_brain_AXT2_200_2000057_slice006,file_brain_AXT2_200_2000057,6,0.0679134950041771,0.023975180462002754,0.9742414671666125,train
file_brain_AXT2_209_6001420_slice007,file_brain_AXT2_209_6001420,7,0.07774543017148972,0.024786779657006264,0.9723292694657949,train
file_brain_AXT2_208_2080051_slice015,file_brain_AXT2_208_2080051,15,0.08329837024211884,0.011564724147319794,0.9864578876942295,train
file_brain_AXT2_202_2020116_slice003,file_brain_AXT2_202_2020116,3,0.09735629707574844,0.03891250863671303,0.9623151720210908,train
file_brain_AXT2_207_2070690_slice002,file_brain_AXT2_207_2070690,2,0.10526024550199509,0.044727277010679245,0.9553536724259709,train
file_brain_AXT2_200_6002532_slice012,file_brain_AXT2_200_6002532,12,0.040359992533922195,0.008737405762076378,0.9854663427450571,train
file_brain_AXT2_201_2010532_slice013,file_brain_AXT2_201_2010532,13,0.04019085690379143,0.012378837913274765,0.9810352875002945,train
file_brain_AXT2_209_6001463_slice012,file_brain_AXT2_209_6001463,12,0.052566833794116974,0.013180985115468502,0.979663311488655,train
file_brain_AXT2_210_6001928_slice002,file_brain_AXT2_210_6001928,2,0.07696212828159332,0.024999860674142838,0.9848010341815648,train
